Waktu,Beban_MW,Suhu_C,Jam,Hari_Minggu,Bulan,Adalah_Libur
2022-01-20 23:00:00,78.11,30.7,23,3,1,0
2022-01-21 00:00:00,48.62,30.4,0,4,1,0
2022-01-21 01:00:00,51.57,30.1,1,4,1,0
2022-01-21 02:00:00,51.99,29.7,2,4,1,0
2022-01-21 03:00:00,54.36,31.0,3,4,1,0
2022-01-21 04:00:00,54.51,29.9,4,4,1,0
2022-01-21 05:00:00,53.39,28.7,5,4,1,0
2022-01-21 06:00:00,57.92,28.5,6,4,1,0
2022-01-21 07:00:00,65.51,27.2,7,4,1,0
2022-01-21 08:00:00,71.19,28.3,8,4,1,0
2022-01-21 09:00:00,76.78,26.7,9,4,1,0
2022-01-21 10:00:00,76.7,25.0,10,4,1,0
2022-01-21 11:00:00,77.01,25.4,11,4,1,0
2022-01-21 12:00:00,79.43,23.6,12,4,1,0
2022-01-21 13:00:00,82.66,22.4,13,4,1,0
2022-01-21 14:00:00,83.82,24.2,14,4,1,0
2022-01-21 15:00:00,81.43,23.6,15,4,1,0
2022-01-21 16:00:00,82.65,22.7,16,4,1,0
2022-01-21 17:00:00,85.84,24.0,17,4,1,0
2022-01-21 18:00:00,91.41,24.3,18,4,1,0
2022-01-21 19:00:00,89.73,24.9,19,4,1,0
2022-01-21 20:00:00,94.11,27.7,20,4,1,0
2022-01-21 21:00:00,91.74,29.6,21,4,1,0
2022-01-21 22:00:00,84.85,27.9,22,4,1,0
2022-01-21 23:00:00,75.15,30.3,23,4,1,0
2022-01-22 00:00:00,43.6,29.9,0,5,1,1
2022-01-22 01:00:00,46.65,30.5,1,5,1,1
2022-01-22 02:00:00,46.28,30.5,2,5,1,1
2022-01-22 03:00:00,48.18,30.2,3,5,1,1
2022-01-22 04:00:00,48.39,30.5,4,5,1,1
2022-01-22 05:00:00,46.2,29.2,5,5,1,1
2022-01-22 06:00:00,51.83,29.2,6,5,1,1
2022-01-22 07:00:00,57.15,28.0,7,5,1,1
2022-01-22 08:00:00,64.56,26.8,8,5,1,1
2022-01-22 09:00:00,68.96,25.2,9,5,1,1
2022-01-22 10:00:00,71.45,24.5,10,5,1,1
2022-01-22 11:00:00,72.9,24.8,11,5,1,1
2022-01-22 12:00:00,70.37,23.9,12,5,1,1
2022-01-22 13:00:00,72.72,22.4,13,5,1,1
2022-01-22 14:00:00,73.25,23.1,14,5,1,1
2022-01-22 15:00:00,72.82,23.7,15,5,1,1
2022-01-22 16:00:00,70.9,22.2,16,5,1,1
2022-01-22 17:00:00,79.31,24.6,17,5,1,1
2022-01-22 18:00:00,78.38,24.5,18,5,1,1
2022-01-22 19:00:00,81.97,26.4,19,5,1,1
2022-01-22 20:00:00,87.3,26.4,20,5,1,1
2022-01-22 21:00:00,82.89,26.6,21,5,1,1
2022-01-22 22:00:00,75.15,27.7,22,5,1,1
2022-01-22 23:00:00,68.21,29.9,23,5,1,1
2022-01-23 00:00:00,45.58,30.7,0,6,1,1
2022-01-23 01:00:00,45.78,30.1,1,6,1,1
2022-01-23 02:00:00,47.71,31.5,2,6,1,1
2022-01-23 03:00:00,46.34,29.5,3,6,1,1
2022-01-23 04:00:00,47.56,30.4,4,6,1,1
2022-01-23 05:00:00,48.68,28.9,5,6,1,1
2022-01-23 06:00:00,50.7,28.5,6,6,1,1
2022-01-23 07:00:00,58.94,28.1,7,6,1,1
2022-01-23 08:00:00,60.7,26.3,8,6,1,1
2022-01-23 09:00:00,69.06,25.7,9,6,1,1
2022-01-23 10:00:00,68.42,25.8,10,6,1,1
2022-01-23 11:00:00,68.4,23.7,11,6,1,1
2022-01-23 12:00:00,72.13,24.2,12,6,1,1
2022-01-23 13:00:00,74.53,22.2,13,6,1,1
2022-01-23 14:00:00,73.2,23.4,14,6,1,1
2022-01-23 15:00:00,75.1,24.3,15,6,1,1
2022-01-23 16:00:00,70.18,21.6,16,6,1,1
2022-01-23 17:00:00,77.01,23.5,17,6,1,1
2022-01-23 18:00:00,83.0,25.5,18,6,1,1
2022-01-23 19:00:00,81.63,25.8,19,6,1,1
2022-01-23 20:00:00,79.94,27.3,20,6,1,1
2022-01-23 21:00:00,82.54,27.6,21,6,1,1
2022-01-23 22:00:00,73.41,29.1,22,6,1,1
2022-01-23 23:00:00,66.41,29.7,23,6,1,1
2022-01-24 00:00:00,50.6,31.4,0,0,1,0
2022-01-24 01:00:00,51.78,31.1,1,0,1,0
2022-01-24 02:00:00,52.77,31.3,2,0,1,0
2022-01-24 03:00:00,54.27,30.5,3,0,1,0
2022-01-24 04:00:00,53.85,30.1,4,0,1,0
2022-01-24 05:00:00,54.17,29.5,5,0,1,0
2022-01-24 06:00:00,60.32,29.3,6,0,1,0
2022-01-24 07:00:00,63.61,27.7,7,0,1,0
2022-01-24 08:00:00,67.86,27.2,8,0,1,0
2022-01-24 09:00:00,76.94,27.6,9,0,1,0
2022-01-24 10:00:00,76.84,25.7,10,0,1,0
2022-01-24 11:00:00,78.35,23.9,11,0,1,0
2022-01-24 12:00:00,78.13,24.5,12,0,1,0
2022-01-24 13:00:00,80.14,22.8,13,0,1,0
2022-01-24 14:00:00,83.53,21.4,14,0,1,0
2022-01-24 15:00:00,83.75,22.3,15,0,1,0
2022-01-24 16:00:00,83.42,22.0,16,0,1,0
2022-01-24 17:00:00,89.54,23.9,17,0,1,0
2022-01-24 18:00:00,90.67,25.0,18,0,1,0
2022-01-24 19:00:00,91.39,27.3,19,0,1,0
2022-01-24 20:00:00,92.33,27.3,20,0,1,0
2022-01-24 21:00:00,95.41,27.9,21,0,1,0
2022-01-24 22:00:00,83.36,29.7,22,0,1,0
2022-01-24 23:00:00,73.66,28.1,23,0,1,0
2022-01-25 00:00:00,49.35,30.7,0,1,1,0
2022-01-25 01:00:00,51.44,31.5,1,1,1,0
2022-01-25 02:00:00,50.81,29.8,2,1,1,0
2022-01-25 03:00:00,53.62,31.8,3,1,1,0
2022-01-25 04:00:00,54.96,30.7,4,1,1,0
2022-01-25 05:00:00,52.26,29.5,5,1,1,0
2022-01-25 06:00:00,59.31,29.5,6,1,1,0
2022-01-25 07:00:00,65.36,29.9,7,1,1,0
2022-01-25 08:00:00,67.1,27.1,8,1,1,0
2022-01-25 09:00:00,74.46,26.2,9,1,1,0
2022-01-25 10:00:00,77.02,24.6,10,1,1,0
2022-01-25 11:00:00,78.8,23.5,11,1,1,0
2022-01-25 12:00:00,78.81,24.2,12,1,1,0
2022-01-25 13:00:00,82.23,22.5,13,1,1,0
2022-01-25 14:00:00,81.96,23.1,14,1,1,0
2022-01-25 15:00:00,82.16,22.8,15,1,1,0
2022-01-25 16:00:00,82.55,23.9,16,1,1,0
2022-01-25 17:00:00,89.78,24.4,17,1,1,0
2022-01-25 18:00:00,88.44,25.8,18,1,1,0
2022-01-25 19:00:00,90.27,25.6,19,1,1,0
2022-01-25 20:00:00,91.42,26.8,20,1,1,0
2022-01-25 21:00:00,92.54,27.3,21,1,1,0
2022-01-25 22:00:00,85.51,28.6,22,1,1,0
2022-01-25 23:00:00,75.28,30.1,23,1,1,0
2022-01-26 00:00:00,49.51,31.1,0,2,1,0
2022-01-26 01:00:00,49.81,30.1,1,2,1,0
2022-01-26 02:00:00,53.7,31.7,2,2,1,0
2022-01-26 03:00:00,53.64,31.9,3,2,1,0
2022-01-26 04:00:00,53.49,30.8,4,2,1,0
2022-01-26 05:00:00,57.27,31.3,5,2,1,0
2022-01-26 06:00:00,57.88,28.4,6,2,1,0
2022-01-26 07:00:00,65.33,27.0,7,2,1,0
2022-01-26 08:00:00,71.36,25.6,8,2,1,0
2022-01-26 09:00:00,74.02,27.2,9,2,1,0
2022-01-26 10:00:00,75.27,25.5,10,2,1,0
2022-01-26 11:00:00,77.7,24.1,11,2,1,0
2022-01-26 12:00:00,77.41,23.8,12,2,1,0
2022-01-26 13:00:00,81.33,22.2,13,2,1,0
2022-01-26 14:00:00,81.8,25.0,14,2,1,0
2022-01-26 15:00:00,82.73,23.2,15,2,1,0
2022-01-26 16:00:00,84.43,23.6,16,2,1,0
2022-01-26 17:00:00,89.59,24.8,17,2,1,0
2022-01-26 18:00:00,90.52,25.4,18,2,1,0
2022-01-26 19:00:00,87.57,26.1,19,2,1,0
2022-01-26 20:00:00,93.47,26.4,20,2,1,0
2022-01-26 21:00:00,96.36,28.4,21,2,1,0
2022-01-26 22:00:00,79.94,30.5,22,2,1,0
2022-01-26 23:00:00,76.41,30.9,23,2,1,0
2022-01-27 00:00:00,51.17,31.7,0,3,1,0
2022-01-27 01:00:00,50.05,30.5,1,3,1,0
2022-01-27 02:00:00,52.32,30.2,2,3,1,0
2022-01-27 03:00:00,54.99,30.8,3,3,1,0
2022-01-27 04:00:00,54.69,30.5,4,3,1,0
2022-01-27 05:00:00,54.73,30.7,5,3,1,0
2022-01-27 06:00:00,57.49,27.6,6,3,1,0
2022-01-27 07:00:00,64.65,29.3,7,3,1,0
2022-01-27 08:00:00,70.83,26.9,8,3,1,0
2022-01-27 09:00:00,74.54,25.6,9,3,1,0
2022-01-27 10:00:00,76.18,24.2,10,3,1,0
2022-01-27 11:00:00,82.53,22.8,11,3,1,0
2022-01-27 12:00:00,80.84,24.2,12,3,1,0
2022-01-27 13:00:00,83.0,23.2,13,3,1,0
2022-01-27 14:00:00,79.74,22.0,14,3,1,0
2022-01-27 15:00:00,80.98,22.1,15,3,1,0
2022-01-27 16:00:00,82.26,23.3,16,3,1,0
2022-01-27 17:00:00,86.38,25.5,17,3,1,0
2022-01-27 18:00:00,92.51,24.8,18,3,1,0
2022-01-27 19:00:00,93.72,24.8,19,3,1,0
2022-01-27 20:00:00,91.67,26.8,20,3,1,0
2022-01-27 21:00:00,96.47,27.8,21,3,1,0
2022-01-27 22:00:00,83.13,26.8,22,3,1,0
2022-01-27 23:00:00,77.86,29.8,23,3,1,0
2022-01-28 00:00:00,49.78,30.3,0,4,1,0
2022-01-28 01:00:00,52.53,31.4,1,4,1,0
2022-01-28 02:00:00,55.68,32.5,2,4,1,0
2022-01-28 03:00:00,55.75,31.8,3,4,1,0
2022-01-28 04:00:00,54.06,30.2,4,4,1,0
2022-01-28 05:00:00,52.94,28.9,5,4,1,0
2022-01-28 06:00:00,61.72,31.1,6,4,1,0
2022-01-28 07:00:00,63.06,28.1,7,4,1,0
2022-01-28 08:00:00,69.83,27.0,8,4,1,0
2022-01-28 09:00:00,73.46,25.9,9,4,1,0
2022-01-28 10:00:00,73.9,25.2,10,4,1,0
2022-01-28 11:00:00,78.21,24.1,11,4,1,0
2022-01-28 12:00:00,81.13,23.1,12,4,1,0
2022-01-28 13:00:00,82.63,22.7,13,4,1,0
2022-01-28 14:00:00,82.0,23.0,14,4,1,0
2022-01-28 15:00:00,85.0,22.7,15,4,1,0
2022-01-28 16:00:00,81.2,23.0,16,4,1,0
2022-01-28 17:00:00,84.77,24.3,17,4,1,0
2022-01-28 18:00:00,85.74,24.8,18,4,1,0
2022-01-28 19:00:00,89.0,27.2,19,4,1,0
2022-01-28 20:00:00,94.16,24.9,20,4,1,0
2022-01-28 21:00:00,91.97,28.9,21,4,1,0
2022-01-28 22:00:00,85.1,30.0,22,4,1,0
2022-01-28 23:00:00,75.53,28.2,23,4,1,0
2022-01-29 00:00:00,43.66,30.2,0,5,1,1
2022-01-29 01:00:00,46.56,30.6,1,5,1,1
2022-01-29 02:00:00,46.69,29.9,2,5,1,1
2022-01-29 03:00:00,46.54,30.2,3,5,1,1
2022-01-29 04:00:00,49.01,29.6,4,5,1,1
2022-01-29 05:00:00,50.11,31.2,5,5,1,1
2022-01-29 06:00:00,53.13,29.7,6,5,1,1
2022-01-29 07:00:00,60.52,29.1,7,5,1,1
2022-01-29 08:00:00,63.38,27.6,8,5,1,1
2022-01-29 09:00:00,69.0,25.1,9,5,1,1
2022-01-29 10:00:00,71.04,24.6,10,5,1,1
2022-01-29 11:00:00,69.3,24.6,11,5,1,1
2022-01-29 12:00:00,73.19,22.6,12,5,1,1
2022-01-29 13:00:00,72.21,23.7,13,5,1,1
2022-01-29 14:00:00,73.03,22.8,14,5,1,1
2022-01-29 15:00:00,73.48,22.8,15,5,1,1
2022-01-29 16:00:00,72.9,24.1,16,5,1,1
2022-01-29 17:00:00,80.78,24.5,17,5,1,1
2022-01-29 18:00:00,81.16,24.7,18,5,1,1
2022-01-29 19:00:00,81.14,26.9,19,5,1,1
2022-01-29 20:00:00,84.64,26.1,20,5,1,1
2022-01-29 21:00:00,83.33,28.5,21,5,1,1
2022-01-29 22:00:00,74.88,29.5,22,5,1,1
2022-01-29 23:00:00,66.6,29.6,23,5,1,1
2022-01-30 00:00:00,45.76,30.7,0,6,1,1
2022-01-30 01:00:00,45.64,29.9,1,6,1,1
2022-01-30 02:00:00,47.95,31.7,2,6,1,1
2022-01-30 03:00:00,48.88,30.7,3,6,1,1
2022-01-30 04:00:00,47.85,30.0,4,6,1,1
2022-01-30 05:00:00,49.13,30.7,5,6,1,1
2022-01-30 06:00:00,51.02,28.4,6,6,1,1
2022-01-30 07:00:00,58.95,26.9,7,6,1,1
2022-01-30 08:00:00,62.67,25.8,8,6,1,1
2022-01-30 09:00:00,67.93,26.4,9,6,1,1
2022-01-30 10:00:00,70.56,24.0,10,6,1,1
2022-01-30 11:00:00,69.57,25.6,11,6,1,1
2022-01-30 12:00:00,69.05,21.9,12,6,1,1
2022-01-30 13:00:00,73.13,24.5,13,6,1,1
2022-01-30 14:00:00,74.43,23.2,14,6,1,1
2022-01-30 15:00:00,73.49,23.1,15,6,1,1
2022-01-30 16:00:00,76.34,23.1,16,6,1,1
2022-01-30 17:00:00,74.96,24.5,17,6,1,1
2022-01-30 18:00:00,82.69,25.0,18,6,1,1
2022-01-30 19:00:00,83.48,26.8,19,6,1,1
2022-01-30 20:00:00,84.23,27.1,20,6,1,1
2022-01-30 21:00:00,77.63,28.2,21,6,1,1
2022-01-30 22:00:00,76.96,28.7,22,6,1,1
2022-01-30 23:00:00,65.27,29.8,23,6,1,1
2022-01-31 00:00:00,49.63,30.7,0,0,1,0
2022-01-31 01:00:00,49.51,29.5,1,0,1,0
2022-01-31 02:00:00,51.57,29.9,2,0,1,0
2022-01-31 03:00:00,54.74,31.5,3,0,1,0
2022-01-31 04:00:00,54.94,30.6,4,0,1,0
2022-01-31 05:00:00,54.79,29.7,5,0,1,0
2022-01-31 06:00:00,58.89,29.0,6,0,1,0
2022-01-31 07:00:00,64.64,28.3,7,0,1,0
2022-01-31 08:00:00,68.1,26.6,8,0,1,0
2022-01-31 09:00:00,74.0,25.3,9,0,1,0
2022-01-31 10:00:00,78.0,25.2,10,0,1,0
2022-01-31 11:00:00,79.44,23.4,11,0,1,0
2022-01-31 12:00:00,80.28,23.9,12,0,1,0
2022-01-31 13:00:00,80.3,21.8,13,0,1,0
2022-01-31 14:00:00,83.63,23.8,14,0,1,0
2022-01-31 15:00:00,80.23,23.5,15,0,1,0
2022-01-31 16:00:00,83.9,23.7,16,0,1,0
2022-01-31 17:00:00,87.69,25.0,17,0,1,0
2022-01-31 18:00:00,92.66,26.3,18,0,1,0
2022-01-31 19:00:00,88.38,26.8,19,0,1,0
2022-01-31 20:00:00,95.92,25.5,20,0,1,0
2022-01-31 21:00:00,92.48,27.0,21,0,1,0
2022-01-31 22:00:00,82.51,28.5,22,0,1,0
2022-01-31 23:00:00,74.37,29.8,23,0,1,0
2022-02-01 00:00:00,49.05,31.1,0,1,2,0
2022-02-01 01:00:00,50.03,30.6,1,1,2,0
2022-02-01 02:00:00,51.31,31.4,2,1,2,0
2022-02-01 03:00:00,51.23,30.5,3,1,2,0
2022-02-01 04:00:00,53.08,30.2,4,1,2,0
2022-02-01 05:00:00,51.16,29.0,5,1,2,0
2022-02-01 06:00:00,56.62,28.5,6,1,2,0
2022-02-01 07:00:00,61.17,27.2,7,1,2,0
2022-02-01 08:00:00,67.64,26.5,8,1,2,0
2022-02-01 09:00:00,75.71,27.1,9,1,2,0
2022-02-01 10:00:00,73.93,24.5,10,1,2,0
2022-02-01 11:00:00,75.55,26.5,11,1,2,0
2022-02-01 12:00:00,77.98,24.2,12,1,2,0
2022-02-01 13:00:00,79.04,23.6,13,1,2,0
2022-02-01 14:00:00,84.28,22.6,14,1,2,0
2022-02-01 15:00:00,80.36,24.0,15,1,2,0
2022-02-01 16:00:00,81.18,23.3,16,1,2,0
2022-02-01 17:00:00,88.19,24.5,17,1,2,0
2022-02-01 18:00:00,89.66,27.3,18,1,2,0
2022-02-01 19:00:00,89.9,26.2,19,1,2,0
2022-02-01 20:00:00,90.65,28.2,20,1,2,0
2022-02-01 21:00:00,95.21,27.7,21,1,2,0
2022-02-01 22:00:00,81.69,29.2,22,1,2,0
2022-02-01 23:00:00,74.13,31.5,23,1,2,0
2022-02-02 00:00:00,48.02,30.2,0,2,2,0
2022-02-02 01:00:00,50.81,32.6,1,2,2,0
2022-02-02 02:00:00,53.34,31.8,2,2,2,0
2022-02-02 03:00:00,49.79,30.7,3,2,2,0
2022-02-02 04:00:00,53.76,31.2,4,2,2,0
2022-02-02 05:00:00,54.18,30.9,5,2,2,0
2022-02-02 06:00:00,61.1,29.8,6,2,2,0
2022-02-02 07:00:00,60.58,27.0,7,2,2,0
2022-02-02 08:00:00,67.08,26.7,8,2,2,0
2022-02-02 09:00:00,73.54,26.0,9,2,2,0
2022-02-02 10:00:00,74.92,25.2,10,2,2,0
2022-02-02 11:00:00,75.84,24.9,11,2,2,0
2022-02-02 12:00:00,77.55,23.9,12,2,2,0
2022-02-02 13:00:00,77.6,22.3,13,2,2,0
2022-02-02 14:00:00,81.21,23.6,14,2,2,0
2022-02-02 15:00:00,76.82,23.9,15,2,2,0
2022-02-02 16:00:00,80.59,24.3,16,2,2,0
2022-02-02 17:00:00,85.47,25.3,17,2,2,0
2022-02-02 18:00:00,89.82,25.9,18,2,2,0
2022-02-02 19:00:00,92.67,26.6,19,2,2,0
2022-02-02 20:00:00,90.34,27.2,20,2,2,0
2022-02-02 21:00:00,94.03,27.0,21,2,2,0
2022-02-02 22:00:00,81.81,29.6,22,2,2,0
2022-02-02 23:00:00,71.93,30.3,23,2,2,0
2022-02-03 00:00:00,51.15,30.9,0,3,2,0
2022-02-03 01:00:00,50.01,30.1,1,3,2,0
2022-02-03 02:00:00,50.85,30.4,2,3,2,0
2022-02-03 03:00:00,54.45,32.0,3,3,2,0
2022-02-03 04:00:00,53.46,30.7,4,3,2,0
2022-02-03 05:00:00,53.96,30.6,5,3,2,0
2022-02-03 06:00:00,56.33,29.3,6,3,2,0
2022-02-03 07:00:00,62.58,28.3,7,3,2,0
2022-02-03 08:00:00,69.2,28.0,8,3,2,0
2022-02-03 09:00:00,73.56,25.8,9,3,2,0
2022-02-03 10:00:00,76.6,25.3,10,3,2,0
2022-02-03 11:00:00,77.29,24.1,11,3,2,0
2022-02-03 12:00:00,76.29,23.5,12,3,2,0
2022-02-03 13:00:00,77.51,23.2,13,3,2,0
2022-02-03 14:00:00,80.37,23.4,14,3,2,0
2022-02-03 15:00:00,79.77,23.0,15,3,2,0
2022-02-03 16:00:00,81.18,24.8,16,3,2,0
2022-02-03 17:00:00,85.26,23.7,17,3,2,0
2022-02-03 18:00:00,86.9,25.1,18,3,2,0
2022-02-03 19:00:00,91.39,25.9,19,3,2,0
2022-02-03 20:00:00,91.23,28.4,20,3,2,0
2022-02-03 21:00:00,90.14,28.5,21,3,2,0
2022-02-03 22:00:00,82.96,30.1,22,3,2,0
2022-02-03 23:00:00,73.79,28.9,23,3,2,0
2022-02-04 00:00:00,49.76,30.9,0,4,2,0
2022-02-04 01:00:00,52.12,31.8,1,4,2,0
2022-02-04 02:00:00,51.17,31.3,2,4,2,0
2022-02-04 03:00:00,54.79,32.0,3,4,2,0
2022-02-04 04:00:00,55.1,30.3,4,4,2,0
2022-02-04 05:00:00,53.91,31.2,5,4,2,0
2022-02-04 06:00:00,58.66,31.1,6,4,2,0
2022-02-04 07:00:00,63.15,28.0,7,4,2,0
2022-02-04 08:00:00,69.55,26.9,8,4,2,0
2022-02-04 09:00:00,73.61,27.4,9,4,2,0
2022-02-04 10:00:00,73.61,26.5,10,4,2,0
2022-02-04 11:00:00,76.53,24.0,11,4,2,0
2022-02-04 12:00:00,78.62,23.5,12,4,2,0
2022-02-04 13:00:00,78.99,23.2,13,4,2,0
2022-02-04 14:00:00,81.62,22.2,14,4,2,0
2022-02-04 15:00:00,82.54,22.7,15,4,2,0
2022-02-04 16:00:00,81.02,23.0,16,4,2,0
2022-02-04 17:00:00,86.48,23.8,17,4,2,0
2022-02-04 18:00:00,89.49,25.2,18,4,2,0
2022-02-04 19:00:00,87.92,26.4,19,4,2,0
2022-02-04 20:00:00,89.19,28.5,20,4,2,0
2022-02-04 21:00:00,90.95,27.5,21,4,2,0
2022-02-04 22:00:00,82.11,30.1,22,4,2,0
2022-02-04 23:00:00,71.69,29.9,23,4,2,0
2022-02-05 00:00:00,46.27,30.7,0,5,2,1
2022-02-05 01:00:00,48.73,31.7,1,5,2,1
2022-02-05 02:00:00,45.57,30.4,2,5,2,1
2022-02-05 03:00:00,48.11,31.4,3,5,2,1
2022-02-05 04:00:00,48.1,30.9,4,5,2,1
2022-02-05 05:00:00,49.88,30.5,5,5,2,1
2022-02-05 06:00:00,53.9,29.5,6,5,2,1
2022-02-05 07:00:00,55.92,30.3,7,5,2,1
2022-02-05 08:00:00,62.16,26.8,8,5,2,1
2022-02-05 09:00:00,64.41,25.8,9,5,2,1
2022-02-05 10:00:00,70.39,24.8,10,5,2,1
2022-02-05 11:00:00,69.71,24.0,11,5,2,1
2022-02-05 12:00:00,68.61,23.3,12,5,2,1
2022-02-05 13:00:00,71.29,24.4,13,5,2,1
2022-02-05 14:00:00,72.09,24.4,14,5,2,1
2022-02-05 15:00:00,73.43,22.9,15,5,2,1
2022-02-05 16:00:00,74.27,23.1,16,5,2,1
2022-02-05 17:00:00,75.85,24.8,17,5,2,1
2022-02-05 18:00:00,82.49,24.8,18,5,2,1
2022-02-05 19:00:00,83.45,26.7,19,5,2,1
2022-02-05 20:00:00,80.24,27.4,20,5,2,1
2022-02-05 21:00:00,82.43,27.1,21,5,2,1
2022-02-05 22:00:00,78.09,30.5,22,5,2,1
2022-02-05 23:00:00,69.4,31.5,23,5,2,1
2022-02-06 00:00:00,43.59,30.2,0,6,2,1
2022-02-06 01:00:00,46.32,30.8,1,6,2,1
2022-02-06 02:00:00,50.24,31.5,2,6,2,1
2022-02-06 03:00:00,48.12,31.4,3,6,2,1
2022-02-06 04:00:00,48.12,31.3,4,6,2,1
2022-02-06 05:00:00,50.32,31.7,5,6,2,1
2022-02-06 06:00:00,52.18,29.1,6,6,2,1
2022-02-06 07:00:00,55.96,27.7,7,6,2,1
2022-02-06 08:00:00,62.12,26.2,8,6,2,1
2022-02-06 09:00:00,64.49,25.6,9,6,2,1
2022-02-06 10:00:00,66.68,25.2,10,6,2,1
2022-02-06 11:00:00,70.21,25.9,11,6,2,1
2022-02-06 12:00:00,67.14,23.4,12,6,2,1
2022-02-06 13:00:00,73.14,23.6,13,6,2,1
2022-02-06 14:00:00,69.27,23.3,14,6,2,1
2022-02-06 15:00:00,69.73,24.4,15,6,2,1
2022-02-06 16:00:00,71.75,25.8,16,6,2,1
2022-02-06 17:00:00,78.38,24.0,17,6,2,1
2022-02-06 18:00:00,81.57,24.9,18,6,2,1
2022-02-06 19:00:00,80.63,27.1,19,6,2,1
2022-02-06 20:00:00,81.4,27.8,20,6,2,1
2022-02-06 21:00:00,84.34,29.8,21,6,2,1
2022-02-06 22:00:00,72.84,29.7,22,6,2,1
2022-02-06 23:00:00,65.76,29.8,23,6,2,1
2022-02-07 00:00:00,48.69,31.2,0,0,2,0
2022-02-07 01:00:00,51.86,32.0,1,0,2,0
2022-02-07 02:00:00,52.51,31.9,2,0,2,0
2022-02-07 03:00:00,52.33,31.5,3,0,2,0
2022-02-07 04:00:00,54.42,31.6,4,0,2,0
2022-02-07 05:00:00,54.68,31.0,5,0,2,0
2022-02-07 06:00:00,60.58,30.4,6,0,2,0
2022-02-07 07:00:00,60.87,28.8,7,0,2,0
2022-02-07 08:00:00,68.23,27.1,8,0,2,0
2022-02-07 09:00:00,72.6,26.4,9,0,2,0
2022-02-07 10:00:00,76.55,26.2,10,0,2,0
2022-02-07 11:00:00,77.87,23.8,11,0,2,0
2022-02-07 12:00:00,78.48,24.1,12,0,2,0
2022-02-07 13:00:00,78.5,23.1,13,0,2,0
2022-02-07 14:00:00,82.08,23.3,14,0,2,0
2022-02-07 15:00:00,78.12,24.4,15,0,2,0
2022-02-07 16:00:00,77.78,24.0,16,0,2,0
2022-02-07 17:00:00,84.28,24.5,17,0,2,0
2022-02-07 18:00:00,87.94,24.2,18,0,2,0
2022-02-07 19:00:00,90.71,26.8,19,0,2,0
2022-02-07 20:00:00,85.45,27.8,20,0,2,0
2022-02-07 21:00:00,95.1,30.0,21,0,2,0
2022-02-07 22:00:00,81.83,29.0,22,0,2,0
2022-02-07 23:00:00,71.05,30.3,23,0,2,0
2022-02-08 00:00:00,49.57,30.9,0,1,2,0
2022-02-08 01:00:00,53.33,32.4,1,1,2,0
2022-02-08 02:00:00,52.4,31.2,2,1,2,0
2022-02-08 03:00:00,54.15,31.4,3,1,2,0
2022-02-08 04:00:00,52.35,31.2,4,1,2,0
2022-02-08 05:00:00,53.11,30.2,5,1,2,0
2022-02-08 06:00:00,56.44,28.9,6,1,2,0
2022-02-08 07:00:00,65.13,28.5,7,1,2,0
2022-02-08 08:00:00,69.23,28.1,8,1,2,0
2022-02-08 09:00:00,78.02,25.4,9,1,2,0
2022-02-08 10:00:00,74.5,25.4,10,1,2,0
2022-02-08 11:00:00,75.56,23.9,11,1,2,0
2022-02-08 12:00:00,77.45,24.8,12,1,2,0
2022-02-08 13:00:00,81.88,22.2,13,1,2,0
2022-02-08 14:00:00,80.03,22.8,14,1,2,0
2022-02-08 15:00:00,80.83,23.7,15,1,2,0
2022-02-08 16:00:00,80.79,25.1,16,1,2,0
2022-02-08 17:00:00,86.6,24.4,17,1,2,0
2022-02-08 18:00:00,86.83,24.8,18,1,2,0
2022-02-08 19:00:00,89.23,27.7,19,1,2,0
2022-02-08 20:00:00,90.62,26.1,20,1,2,0
2022-02-08 21:00:00,91.43,26.5,21,1,2,0
2022-02-08 22:00:00,83.9,29.6,22,1,2,0
2022-02-08 23:00:00,75.19,29.7,23,1,2,0
2022-02-09 00:00:00,47.47,29.9,0,2,2,0
2022-02-09 01:00:00,51.04,31.7,1,2,2,0
2022-02-09 02:00:00,51.34,31.5,2,2,2,0
2022-02-09 03:00:00,52.38,30.7,3,2,2,0
2022-02-09 04:00:00,51.41,29.7,4,2,2,0
2022-02-09 05:00:00,54.53,30.8,5,2,2,0
2022-02-09 06:00:00,59.77,29.8,6,2,2,0
2022-02-09 07:00:00,59.7,28.2,7,2,2,0
2022-02-09 08:00:00,69.02,28.7,8,2,2,0
2022-02-09 09:00:00,73.05,25.4,9,2,2,0
2022-02-09 10:00:00,75.92,24.0,10,2,2,0
2022-02-09 11:00:00,75.3,23.9,11,2,2,0
2022-02-09 12:00:00,79.57,23.8,12,2,2,0
2022-02-09 13:00:00,81.12,23.6,13,2,2,0
2022-02-09 14:00:00,81.56,23.1,14,2,2,0
2022-02-09 15:00:00,81.93,23.7,15,2,2,0
2022-02-09 16:00:00,79.41,22.8,16,2,2,0
2022-02-09 17:00:00,85.44,25.6,17,2,2,0
2022-02-09 18:00:00,89.35,25.2,18,2,2,0
2022-02-09 19:00:00,88.08,27.1,19,2,2,0
2022-02-09 20:00:00,93.63,27.5,20,2,2,0
2022-02-09 21:00:00,90.84,28.7,21,2,2,0
2022-02-09 22:00:00,83.28,29.7,22,2,2,0
2022-02-09 23:00:00,76.64,30.5,23,2,2,0
